id_bairro;desc_bairro
1980;JOAO PIOLI
1981;JOAO SOARES
1982;JOAO XXIII
1983;JOAQUIM ROMAO
1984;JOAQUIM TAVORA
1985;JOCKEY CAMPING
1986;JOCKEY CLUBE
1987;JONAS VEIGA
1988;JOQUEI
1989;JOQUEI CLUBE
1990;JORDANESIA
1991;JORDANOPOLIS
1992;JORGE TEIXEIRA
1993;JOSE AMERICO DE ALMEIDA
1994;JOSE APARECIDO
1995;JOSE BONIFACIO
1996;JOSE BRANDAO
1997;JOSE DA ROSA
1998;JOSE DE ALENCAR
1999;JOSE DE ANCHIETA
2000;JOSE E MARIA
2001;JOSE MENINO
2002;JOSE PINHEIRO
2003;JOSE RAMOS
2004;JOSE WALTER
2005;JR PIRATININGA
2006;JUA
2007;JUCUTUQUARA
2008;JUERANA
2009;JULIAO RAMOS
2010;JULIO DE MESQUITA
2011;JUNCO
2012;JUNDIAI
2013;JUNDIAIZINHO
2014;JUNDIAPEBA
2015;JUNQUEIRA
2016;JUPIARA
2017;JUQUIA GUASSU
2018;JUREMA
2019;JURUBATUBA
2020;JURUNAS
2021;JUSCELINO KUBITSCHEK
2022;JUSTICA II
2023;JUVEVE
2024;KAYSER
2025;KM 1
2026;KM 18
2027;KM 25
2028;KM 5
2029;LACE
2030;LAGE GRANDE
2031;LAGEADINHO
2032;LAGES DO BATATA
2033;LAGO NORTE
2034;LAGO SUL
2035;LAGOA
2036;LAGOA AZUL
2037;LAGOA DA CONCEICAO
2038;LAGOA DO SIRI
2039;LAGOA DOS ESTEVES
2040;LAGOA DOURADA
2041;LAGOA GRANDE
2042;LAGOA NOVA
2043;LAGOA SECA
2044;LAGOA SERENA
2045;LAGOINHA
2046;LAGUINHO
2047;LAJEADO
2048;LAMA PRETA
2049;LAMI
2050;LANGONI
2051;LANGUIRU
2052;LAPA
2053;LAPA DE BAIXO
2054;LAR PARANA
2055;LAR SAO PAULO
2056;LARANJEIRAS
2057;LARANJEIRAS DISTRITO
2058;LAS VEGAS
2059;LAURO DE FREITAS
2060;LAUZANE PAULISTA
2061;LAVA PES
2062;LAVRADO
2063;LEBLON
2064;LEITOES
2065;LEONARDO ILHA
2066;LESTE
2067;LEVADA
2068;LGO SANTA EFIGENIA
2069;LIBERDADE
2070;LIDER
2071;LIMA E SILVA
2072;LIMEIRA BAIXA
2073;LIMOEIRO
2074;LINCOLN PARQUE
2075;LINDA VISTA
2076;LINDEIA BARREIRO
2077;LINDO HORIZONTE
2078;LINHA DOM CARLOS
2079;LINHA DOS CHAVES
2080;LINHA GARIBALDINA
2081;LINHA JAO PESSOA
2082;LINHA PACA NORTE
2083;LINHA SANTA BARBARA
2084;LINHARES
2085;LINS DE VASCONCELOS
2086;LIRA
2087;LITORAL
2088;LOANDA
2089;LOBATO
2090;LOCAL RIBEIRAOZINHO
2091;LOMBA DA PALMEIRA
2092;LOMBA DO PINHEIRO
2093;LONDRINA SAO BENEDITO
2094;LOPES DE OLIVEIRA
2095;LORIS CALESTINI
2096;LOT D CARMELIA
2097;LOTE RESIDENCIAL CIDADE JARDIM
2098;LOTEAMENTO
2099;LOTEAMENTO AMARAL DE MATOS
2100;LOTEAMENTO ANA NEUSA
2101;LOTEAMENTO ARARUNA II
2102;LOTEAMENTO CHACARA NUMERO 95 D
2103;LOTEAMENTO ELDORADO
2104;LOTEAMENTO ESTHER SOARES TORRES
2105;LOTEAMENTO FLAMENGO
2106;LOTEAMENTO MACIEL
2107;LOTEAMENTO MODENA
2108;LOTEAMENTO PALMARES
2109;LOTEAMENTO PLANALTO DO SOL
2110;LOTEAMENTO REMANSO CAMPINEIRO
2111;LOTEAMENTO SANTO ANTONIO
2112;LOTEAMENTO VILA RICA
2113;LOURDES
2114;LOURENCO
2115;LUCAS ARAUJO
2116;LUIZ ALVES
2117;LUIZ E MAGALHAES
2118;LUIZ G DE CARVALHO
2119;LUIZOTE DE FREITAS
2120;LUVY
2121;LUZ
2122;MACAUBA
2123;MACAXEIRA
2124;MACEDO
2125;MACHADOS
2126;MACUCO
2127;MADALENA
2128;MADUREIRA
2129;MAE DOS HOMENS
2130;MAGISTERIO
2131;MAGUARI
2132;MAIERON
2133;MAIOBA
2134;MAIOBINHA
2135;MAIRINK
2136;MAJOR LAGE DE BAIXO
2137;MALHADO
2138;MALVINAS
2139;MANAIRA
2140;MANDACARU
2141;MANEJO
2142;MANGABEIRA
2143;MANGABEIRA III
2144;MANGABEIRA VII
2145;MANGAL ESCURO
2146;MANGALO
2147;MANGUEIRAL
2148;MANGUEIRAS
2149;MANGUINHOS
2150;MANILHAS
2151;MANOEL HONORIO
2152;MANSOES
2153;MANSOES AEROPORTO
2154;MAR PAULISTA
2155;MARABAIXO III
2156;MARACAIPE
2157;MARACANA
2158;MARACUJA
2159;MARAMBAIA
2160;MARANGUAPE I
2161;MARANGUAPE II
2162;MARANHAO
2163;MARANHAO NOVO
2164;MARAPE
2165;MARAPONGA
2166;MARATAIZES
2167;MARCIANOPOLIS
2168;MARCO
2169;MARCOS FREIRE II
2170;MARCOS ROBERTO
2171;MARCOSENA
2172;MARECHAL RONDON
2173;MARECHAL RONDON JUREMA
2174;MARES
2175;MARGARETH
2176;MARGARIDA R AZEVEDO
2177;MARIA AUXILIADORA
2178;MARIA FARINHA
2179;MARIA HELENA JUSTINOPOLIS
2180;MARIA ORTIZ
2181;MARIA PRETA
2182;MARIA T A GIMENES
2183;MARIA VIRGINIA
2184;MARIANO PROCOPIO
2185;MARIETA AZEREDO
2186;MARINA
2187;MARINGA
2188;MARIOPOLIS
2189;MARISTA
2190;MARISTELA
2191;MARITUBA
2192;MARMELEIRO
2193;MARREQUINHA
2194;MARTIM DE SA
2195;MARTINS
2196;MASCARENHAS DE MORAES
2197;MASSARANDUBA
2198;MATA DA SERRA
2199;MATA DO JACINTO
2200;MATA ESCURA
2201;MATAO
2202;MATATU
2203;MATATU DE BROTAS
2204;MATHIAS VELHO
2205;MATINHA
2206;MATO ALTO
2207;MATO DENTRO
2208;MATO GROSSO
2209;MATRIZ
2210;MAUA
2211;MECEJANA
2212;MEDIANEIRA
2213;MEIA PRAIA
2214;MEIER
2215;MEIRELES
2216;MELLOS II
2217;MELO VIANA
2218;MENINO DEUS
2219;MENINO JESUS
2220;MERCADINHO
2221;MERCES
2222;MERGULHAO MORANGA
2223;MESQUITA
2224;MESSEJANA
2225;MESSIAS
2226;MIGUEL COUTO
2227;MIGUEL DE CASTRO MOREIRA
2228;MIL ALQUEIRES
2229;MILHO VERDE
2230;MILIONARIO
2231;MIMOSO DO OESTE
2232;MINAS GERAIS
2233;MINERLANDIA
2234;MIRANTINHO
2235;MOCAMBINHO
2236;MOCOQUINHA
2237;MOCOS
2238;MODULO 6
2239;MOEMA
2240;MOGI MODERNO
2241;MOINHO VELHO
2242;MOINHOS DE VENTO
2243;MONDUBIM
2244;MONJOLO
2245;MONSENHOR SOUZA
2246;MONT SERRAT
2247;MONTANHA
2248;MONTANHAO
2249;MONTE CARMELO II
2250;MONTE CASTELO
2251;MONTE GORDO
2252;MONTE PASQUAL
2253;MONTE VERDE
2254;MONTESE
2255;MOOCA
2256;MORADA DO PARATY
2257;MORADA DO RIO
2258;MORADA DO SOL
2259;MORADA DO VALE I
2260;MORAES
2261;MORANQUIM
2262;MORRETES
2263;MORRO ALTO
2264;MORRO BRANCO
2265;MORRO CHIC
2266;MORRO DO FORNO
2267;MORRO DO PEDRO ROSA
2268;MORRO ESTEVAO
2269;MORRO GRANDE
2270;MORRO SANTANA
2271;MORRO VERMELHO
2272;MORUMBI
2273;MOSQUEIRO
2274;MUCHILA
2275;MULTIRAO
2276;MUNHOZ JUNIOR
2277;MUNICIPAL
2278;MUNICIPIOS
2279;MUQUICABA
2280;MURIBECA
2281;MURICI
2282;MUSTARDINHA
2283;MUTIRAO
2284;MUTUA
2285;MUTUAPIRA
2286;N C
2287;N S APARECIDA
2288;N S DAS GRACAS
2289;N S DE LOURDES
2290;N SRA DA GLORIA
2291;N SRA DAS GRACAS
2292;N SRA DE FATIMA
2293;N SRA DE LOURDES
2294;NACOES
2295;NAO CONSTA
2296;NARANDIBA
2297;NAVEGANTES
2298;NAZARE
2299;NAZARETH
2300;NAZIA
2301;NEOPOLIS
2302;NEREU RAMOS
2303;NHAPINDAZAL
2304;NHO QUIM
2305;NICOLANDIA
2306;NITEROI
2307;NITEROI 2O DISTRITO
2308;NOEMIA
2309;NOGUEIRA
2310;NOIVOS
2311;NONO DISTRITO
2312;NONOAI
2313;NORTISTA
2314;NOSSA S DAS GRACAS
2315;NOSSA SENHORA ABADIA
2316;NOSSA SENHORA APARECIDA
2317;NOSSA SENHORA DA CONCEICAO
2318;NOSSA SENHORA DA PAZ
2319;NOSSA SENHORA DA VITORIA
2320;NOSSA SENHORA DAS DORES
2321;NOSSA SENHORA DAS GRACAS
2322;NOSSA SENHORA DE FATIMA
2323;NOSSA SENHORA DE LOURDES
2324;NOSSA SENHORA DO GUADALUPE
2325;NOSSA SENHORA DO MONTE SERRAT
2326;NOSSA SENHORA DO O
2327;NOSSA SENHORA DO ROSARIO
2328;NOSSA SRA DA CONCEICAO
2329;NOSSA SRA DAS GRACAS
2330;NOSSA SRA DO ROSARIO
2331;NOSSA SRA FATIMA
2332;NOSSO TETO
2333;NOVA AMERICA
2334;NOVA BETANIA
2335;NOVA BRASILIA
2336;NOVA CACHOEIRINHA
2337;NOVA CANAA
2338;NOVA CARUARU
2339;NOVA CASA VERDE
2340;NOVA CIDADE
2341;NOVA CINTRA
2342;NOVA COLINA SOBRADINHO
2343;NOVA CONTAGEM
2344;NOVA DESCOBERTA
2345;NOVA ERA
2346;NOVA ESPERANCA
2347;NOVA FATIMA
2348;NOVA FLORESTA
2349;NOVA GERTY
2350;NOVA GIMIRIM
2351;NOVA GOIANA
2352;NOVA HIGIENOPOLIS
2353;NOVA HOLANDA
2354;NOVA IMPERATRIZ
2355;NOVA ITAPARICA
2356;NOVA ITAPIREMA AGROVILA
2357;NOVA JABOTICABAL
2358;NOVA LEOPOLDINA
2359;NOVA LORENA
2360;NOVA MARABA
2361;NOVA MARAMBAIA
2362;NOVA MIRIM
2363;NOVA PARNAMIRIM
2364;NOVA PATRIA
2365;NOVA PAULINIA
2366;NOVA PETROPOLIS
2367;NOVA PIRAPORA
2368;NOVA POA
2369;NOVA PROMISSAO
2370;NOVA RESTINGA
2371;NOVA ROMA DO SUL
2372;NOVA RUSSIA
2373;NOVA SANTA ISABEL
2374;NOVA SAPUCAIA
2375;NOVA SUICA
2376;NOVA SUISSA
2377;NOVA TRIESTE
2378;NOVA VICENCA
2379;NOVA VILA
2380;NOVA VILHENA
2381;NOVA VISTA
2382;NOVA VOTORANTIM
2383;NOVO
2384;NOVO ALEIXO
2385;NOVO BURITIZAL
2386;NOVO CRUZEIRO
2387;NOVO DIAMANTINO
2388;NOVO ELDORADO
2389;NOVO ESTEIO
2390;NOVO GLORIA
2391;NOVO HORIZONTE
2392;NOVO JARDIM ORIENTE
2393;NOVO JUAZEIRO
2394;NOVO MONDUBIM
2395;NOVO MUNDO
2396;NOVO PARAISO
2397;NOVO PROGRESSO
2398;NOVO RIACHO
2399;NOVO RIACHUELO
2400;NOVO SAO CAETANO
2401;NUCLEO ALPHA
2402;NUCLEO BANDEIRANTE
2403;NUCLEO COLONIAL GUATAPORANGA
2404;NUCLEO DE DESENV INTEGRADO NADIR DE PAULA EDUARDO
2405;NUCLEO DO ARAPUA
2406;NUCLEO HAB NOBUJI NAGASAWA
2407;NUCLEO HABITACIONAL BRIGADEIRO FARIA LIMA
2408;NUCLEO HABITACIONAL NOVA MARILIA
2409;NUCLEO RIO VERDE
2410;OCIAN
2411;OCTOGONAL
2412;OESTE
2413;OFICINAS
2414;OLARIA
2415;OLARIAS
2416;OLHO D AGUA
2417;OLIMPICO
2418;OLIVEIRA
2419;ONDINA
2420;OPERARIA VELHA
2421;OPERARIO
2422;ORFAS
2423;ORICO
2424;ORTEGA
2425;OSASCO
2426;OSWALDO CRUZ
2427;OURO BRANCO
2428;OURO PRETO
2429;OURO VERDE
2430;OXFORD
2431;P A N SRA APARECIDA Z RURAL
2432;P DA FERRADURA
2433;P SANTO ANTONIO
2434;PACAEMBU
2435;PACATA SEDE
2436;PACIENCIA
2437;PACOVA
2438;PACOVAL
2439;PADILHA
2440;PADRE BERNARDO
2441;PADRE EUSTAQUIO
2442;PADRE JACKSON
2443;PADRE ROMA
2444;PAE CARA
2445;PAECARA
2446;PAINEIRINHA
2447;PAJUCARA
2448;PALESTINA
2449;PALMARES
2450;PALMARES SECAO 1
2451;PALMEIRAS
2452;PALMEIRINHA
2453;PALMITAL
2454;PALOMA II
2455;PAMPULHA
2456;PAN AMERICANO
2457;PANAMBI VERA
2458;PANAMBY
2459;PANAZZOLO
2460;PANTANAL
2461;PAPICU
2462;PAQUETA
2463;PARADA
2464;PARADA DE LUCAS
2465;PARADA QUINZE
2466;PARAGUAI
2467;PARAISO
2468;PARANAGUAMIRIM
2469;PARANGABA
2470;PARANGABUSSU
2471;PARANHOS VILA INHOMIRIM
2472;PARANOA
2473;PARAVIANA
2474;PARI
2475;PARIPE
2476;PARK SUL
2477;PARNAMIRIM
2478;PAROBE
2479;PAROLIN
2480;PARQUE 10 DE NOVEMBRO
2481;PARQUE 35
2482;PARQUE ALVORADA
2483;PARQUE AMAZONIA
2484;PARQUE ANTONIO ELIAS RIBEIRO
2485;PARQUE ARATURI
2486;PARQUE ARAXA
2487;PARQUE ARTUR ALVIM
2488;PARQUE ATERRADO
2489;PARQUE ATHENAS
2490;PARQUE BAHIA
2491;PARQUE BANDEIRANTES
2492;PARQUE BITARU
2493;PARQUE BOA ESPERANCA
2494;PARQUE BOTURUSSU
2495;PARQUE BRASIL
2496;PARQUE BRASIL 500
2497;PARQUE BRASILIA
2498;PARQUE BULANDEIRA
2499;PARQUE CALIFORNIA
2500;PARQUE CALIXTOPOLIS
2501;PARQUE CAMPOLIM
2502;PARQUE CARAVELAS
2503;PARQUE CASTELO
2504;PARQUE CECAP
2505;PARQUE CISPER
2506;PARQUE COLONIAL
2507;PARQUE CONTINENTAL
2508;PARQUE CRUZ DO SUL
2509;PARQUE CRUZEIRO DO SUL
2510;PARQUE DA CIDADANIA
2511;PARQUE DA MOOCA
2512;PARQUE DA REPRESA
2513;PARQUE DAS ACACIAS
2514;PARQUE DAS AMERICAS
2515;PARQUE DAS ANDORINHAS
2516;PARQUE DAS ARVORES
2517;PARQUE DAS COLINAS
2518;PARQUE DAS FLORES
2519;PARQUE DAS GREVILEAS
2520;PARQUE DAS INDUSTRIAS
2521;PARQUE DAS LARANJEIRAS
2522;PARQUE DAS NACOES
2523;PARQUE DAS PAINEIRAS
2524;PARQUE DAS PALMEIRAS
2525;PARQUE DEZ
2526;PARQUE DEZ DE NOVEMBRO
2527;PARQUE DO CAFE
2528;PARQUE DO HEROISMO
2529;PARQUE DO IPE II
2530;PARQUE DO LAGO
2531;PARQUE DO SOL
2532;PARQUE DOIS IRMAOS
2533;PARQUE DOM PEDRO I
2534;PARQUE DOM PEDRO II
2535;PARQUE DOROTEIA
2536;PARQUE DOS BANCARIOS
2537;PARQUE DOS EUCALIPTOS
2538;PARQUE DOURADO
2539;PARQUE DUQUE
2540;PARQUE ECOLOGICO VILA VALDETE
2541;PARQUE EDU CHAVES
2542;PARQUE ESTRELA
2543;PARQUE ESTRELA DALVA VI PEDREGAL
2544;PARQUE FELICIDADE
2545;PARQUE FLAMENGO
2546;PARQUE FLUMINENSE
2547;PARQUE FRANCESCHINI
2548;PARQUE FUNDAO
2549;PARQUE GENIBAU
2550;PARQUE GLORIA I
2551;PARQUE GLORIA III
2552;PARQUE GRAJAU
2553;PARQUE GUARANI
2554;PARQUE ILEANA
2555;PARQUE IMPERIAL
2556;PARQUE IND BANDEIRANTES
2557;PARQUE INDEPENDENCIA
2558;PARQUE INDUSTRIAL
2559;PARQUE INDUSTRIAL ANIBAL CURI
2560;PARQUE INDUSTRIAL BANDEIRANTES
2561;PARQUE INDUSTRIAL COMENDADOR VIRGOLINO DE OLIVEIRA
2562;PARQUE INDUSTRIAL E RESIDENCIAL BELA VISTA
2563;PARQUE INDUSTRIAL II
2564;PARQUE INDUSTRIAL MINGONE
2565;PARQUE IRACEMA
2566;PARQUE ITAIPU
2567;PARQUE ITALIA
2568;PARQUE ITAMARATI
2569;PARQUE JACARANDA
2570;PARQUE JANDAIA
2571;PARQUE JARDIM SUICO
2572;PARQUE JATAI
2573;PARQUE JK
2574;PARQUE LAFAIETE
2575;PARQUE LAGO
2576;PARQUE LAGOA DOURADA
2577;PARQUE MARACANA
2578;PARQUE MARAJOARA
2579;PARQUE MARIA DOMITILA
2580;PARQUE MARIA HELENA
2581;PARQUE MARIA LUIZA
2582;PARQUE MIRANTE DA MATA
2583;PARQUE MONTE VERDE
2584;PARQUE MORUMBI
2585;PARQUE MOSCOSO
2586;PARQUE NOSSA SENHORA DA GLORIA
2587;PARQUE NOVO MUNDO
2588;PARQUE NOVO ORATORIO
2589;PARQUE NOVO SANTO AMARO
2590;PARQUE ORATORIO
2591;PARQUE OURO BRANCO
2592;PARQUE PANAMERICANO
2593;PARQUE PARAISO
2594;PARQUE PERUCHE
2595;PARQUE PIAUI
2596;PARQUE PINHEIROS
2597;PARQUE PIRAJUSSARA
2598;PARQUE POTIRA
2599;PARQUE PRESIDENTE
2600;PARQUE PRIMAVERA
2601;PARQUE REBOUCAS
2602;PARQUE RESD RONDON
2603;PARQUE RESIDENCIAL ABILIO PEDRO
2604;PARQUE RESIDENCIAL AQUARIUS
2605;PARQUE RESIDENCIAL BAMBI
2606;PARQUE RESIDENCIAL BURITI
2607;PARQUE RESIDENCIAL CANDIDO PORTINARI
2608;PARQUE RESIDENCIAL CASARAO
2609;PARQUE RESIDENCIAL LARANJEIRAS
2610;PARQUE RESIDENCIAL NOVA CACAPAVA
2611;PARQUE RESIDENCIAL SAO PEDRO
2612;PARQUE RESIDENCIAL SERVANTES
2613;PARQUE RESIDENCIAL TANCREDO NEVES
2614;PARQUE RESIDENCIAL TROPICAL VILLE
2615;PARQUE RESIDENCIAL TUIUTI
2616;PARQUE RESIDENCIAL VERSAILLES
2617;PARQUE RIACHUELO
2618;PARQUE RINCAO
2619;PARQUE RIZZO II
2620;PARQUE RODRIGO BARRETO
2621;PARQUE ROOSEVELT
2622;PARQUE SAGRADA FAMILIA
2623;PARQUE SANTA FE
2624;PARQUE SANTA FELICIA JARDIM
2625;PARQUE SANTA MADALENA
2626;PARQUE SANTA MARIA
2627;PARQUE SANTA MONICA
2628;PARQUE SANTA ROSA
2629;PARQUE SANTA TERESA
2630;PARQUE SANTANA
2631;PARQUE SANTO ANTONIO
2632;PARQUE SANTOS DUMONT
2633;PARQUE SAO BENTO
2634;PARQUE SAO BERNARDO
2635;PARQUE SAO FRANCISCO
2636;PARQUE SAO GEORGE
2637;PARQUE SAO JOAO
2638;PARQUE SAO JORGE
2639;PARQUE SAO LUCAS
2640;PARQUE SAO MIGUEL JARDIM PRESIDENTE DUTRA
2641;PARQUE SAO PAULO
2642;PARQUE SAO PEDRO
2643;PARQUE SAO QUIRINO
2644;PARQUE SAO RAFAEL
2645;PARQUE SAO SEBASTIAO
2646;PARQUE SAO VICENTE
2647;PARQUE SHANGRI LA
2648;PARQUE TABOAO
2649;PARQUE TAMANDARE
2650;PARQUE TAQUARAL
2651;PARQUE TERRA NOVA
2652;PARQUE TERRA NOVA II
2653;PARQUE TRINDADE
2654;PARQUE UNIAO
2655;PARQUE UNIVERSITARIO
2656;PARQUE VERDE
2657;PARQUE VIANA
2658;PARQUE VICENTE LEPORACE I
2659;PARQUE VITORIA
2660;PARQUELANDIA
2661;PARTENON
2662;PASSAGEM
2663;PASSAGEM DE MARIANA
2664;PASSARE
2665;PASSO DA AREIA
2666;PASSO DA CRUZ
2667;PASSO MUNICIPAL
2668;PASSOS
2669;PATAGONIA
2670;PATO BRAGADO
2671;PATRIA NOVA
2672;PATRIMONIO NOVO
2673;PATRIMONIO VELHO
2674;PAU DA LIMA
2675;PAULA PEREIRA
2676;PAULICEIA
2677;PAULINE
2678;PAUPINA
2679;PAVUNA
2680;PAXICAR
2681;PECHINCHA
2682;PEDERNEIRAS
2683;PEDRA 90
2684;PEDRA DO SINO
2685;PEDREIRA
2686;PEDRINHAS
2687;PEDRO CANARIO
2688;PEDRO DIAS MOREIRA
2689;PEDRO MORO
2690;PEDRO TIBURCIO
2691;PEDROS
2692;PEGA FOGO
2693;PEIXINHOS
2694;PELOURINHO
2695;PENDENCIAS DE CIMA
2696;PENEDIA
2697;PENHA
2698;PENHA CIRCULAR
2699;PENHA DE FRANCA
2700;PEPEUA
2701;PEQUI
2702;PEQUIZEIRO
2703;PERDIZES
2704;PEREQUE
2705;PEREQUE ACU
2706;PEREQUE MIRIM
2707;PERIMETRAL
2708;PERIPERI
2709;PERIQUITOS
2710;PERNAMBUES
2711;PERO
2712;PERPETUO SOCORRO
2713;PESTANA
2714;PETROPOLIS
2715;PHOC II
2716;PIACU
2717;PICADA
2718;PICARRA
2719;PICARREIRA
2720;PICI
2721;PICO DO AMOR
2722;PIEDADE
2723;PILAR
2724;PILARES
2725;PILARZINHO
2726;PIMENTAS
2727;PINA
2728;PINHAIS
2729;PINHAL
2730;PINHAL ALTO
2731;PINHALZINHO
2732;PINHEIRINHO
2733;PINHEIRINHOS
2734;PINHEIRO
2735;PINHEIRO GROSSO
2736;PINHEIROS
2737;PINHOS
2738;PINTO MADEIRA
2739;PINTOS NEGREIROS
2740;PIO XII
2741;PIONEIROS
2742;PIQUERI
2743;PIRACICAMIRIM
2744;PIRAJA
2745;PIRAJUIA
2746;PIRAJUSSARA
2747;PIRATINY
2748;PIRAVEVE
2749;PIRELE
2750;PIRITUBA
2751;PITANGUEIRAS
2752;PITANGUEIRAS DE CIMA FURNAS
2753;PITANGUINHA
2754;PITIMBU
2755;PITUBA
2756;PLACAS
2757;PLANALTINA
2758;PLANALTO
2759;PLANALTO DO PICI
2760;PLANALTO PAULISTA
2761;PLANALTO SERRANO BLOCO A
2762;PLANALTO VERDE
2763;PLANALTO ZE GOMES
2764;PLANO DIRETOR NORTE
2765;PLANO DIRETOR SUL
2766;PLANO PILOTO
2767;PLANTA VILA RICA
2768;PLATAFORMA
2769;PLATINA
2770;PLATO DO PIQUIA
2771;POCINHO
2772;POCO
2773;POCO QUATRO
2774;POCOS DE CALDAS
2775;POIARES
2776;POJUCA NOVA
2777;POLO EMPRESARIAL
2778;POLO EMPRESARIAL GOIAS
2779;POLO EMPRESARIAL NOVA CANAA
2780;POLO INDUSTRIAL
2781;POLO MOVELEIRO
2782;POLOCENTRO L
2783;PONTA AGUDA
2784;PONTA D AREIA
2785;PONTA DA AGULGA
2786;PONTA DA PRAIA
2787;PONTA GROSSA
2788;PONTA GROSSA ICOARACI
2789;PONTA NEGRA
2790;PONTA VERDE
2791;PONTAL
2792;PONTAL DE SANTA MARINA
2793;PONTAL DO AREIA
2794;PONTAL DO SUL
2795;PONTAS DE PEDRA
2796;PONTE
2797;PONTE ALTA
2798;PONTE DOS CARVALHOS
2799;PONTE PRETA
2800;PONTE RASA
2801;PONTE SECA
2802;POPULAR
2803;POR DO SOL
2804;PORTAL
2805;PORTAL DA FAZENDINHA II
2806;PORTAL DE BIANCA
2807;PORTAO
2808;PORTAO PRETO
2809;PORTINHO
2810;PORTO
2811;PORTO CANOA
2812;PORTO D ANTAS
2813;PORTO DAS CANOAS
2814;PORTO DAS DUNAS
2815;PORTO DE SANTANA
2816;PORTO DOS PADRES
2817;PORTO GUAXUPE
2818;PORTO NOVO
2819;PORTO TROMBETAS
2820;PORTO VELHO
2821;POSSE
2822;POSTO DA MATA
2823;POTENGI
2824;POTIGUARA
2825;POTIM
2826;POTIU
2827;POUSADA DA NEVE
2828;POV DE BONOPOLIS
2829;POV PALESTINA
2830;POV PEQUIA
2831;POVO NOVO 3 DISTR
2832;POVOADO MARACAJAU
2833;POVOADO MASSALINA
2834;POZZOBON
2835;PQ CONTINENTAL
2836;PQUE PREZOTTO
2837;PRACA 14
2838;PRACA 14 DE JANEIRO
2839;PRACA DA BANDEIRA
2840;PRADO
2841;PRADO VELHO
2842;PRAIA
2843;PRAIA COMPRIDA
2844;PRAIA DA BANDEIRA
2845;PRAIA DA COSTA
2846;PRAIA DE IRACEMA
2847;PRAIA DE ITAPARICA
2848;PRAIA DO CANTO
2849;PRAIA DO MORRO
2850;PRAIA DO PEREQUE
2851;PRAIA DO SAUE
2852;PRAIA DO SUA
2853;PRAIA DOS SONHOS
2854;PRAIA GRANDE
2855;PRAINHA
2856;PRATINHA
2857;PRAZERES
2858;PREFEITO ANTONIO LINS DE SOUZA
2859;PRESIDENTE ALTINO
2860;PRESIDENTE MEDICI
2861;PRESIDENTE VARGAS
2862;PRIMAVERA
2863;PRIMAVERA 3
2864;PRIMEIRO
2865;PRIMEIRO DISTRITO
2866;PRINCESA IZABEL
2867;PROFESSOR SIMOES
2868;PROGRESSO
2869;PROJETO CUJUBIM
2870;PROJETO DE ASSENTAMENTO PENDENGO LOTE 4
2871;PROJETO MANDACARU
2872;PROJETO VALE VERDE
2873;PROL PARQUE JARDIM CAP SILVA
2874;PROMISSAO II
2875;PROTASIO ALVES
2876;PRQ ALVES DE LIMA
2877;QUADRO
2878;QUARENTA
2879;QUARENTA HORAS
2880;QUARTA LINHA
2881;QUARTO DISTRITO
2882;QUATIS
2883;QUATRO BOCAS
2884;QUEIMADA NOVA
2885;QUEIMADINHA
2886;QUILOMBO
2887;QUINTA DA PAINEIRA
2888;QUINTA DAS PALMEIRAS
2889;QUINTAO
2890;QUINTAS DAS AVENIDAS
2891;QUINTAS DO SOL
2892;QUINTO
2893;QUINTO DISTRITO
2894;QUINZE
2895;QUISSAMA
2896;QUITANDINHA
2897;QUIXABINHA
2898;QUIXADA AMORIM
2899;RAIA
2900;RAIZ
2901;RAIZEIRA
2902;RAMALHADA
2903;RAMOS
2904;RANCHO ALEGRE
2905;RAUL VEIGA
2906;REAL PARQUE
2907;REALENGO
2908;REBOUCAS
2909;REC DAS LARANJEIRAS
2910;RECANTO CAMPO BELO
2911;RECANTO DA LAGOA
2912;RECANTO DAS ACACIAS
2913;RECANTO DAS EMAS
2914;RECANTO DO BEIJA FLOR
2915;RECANTO DO SOL
2916;RECANTO DOS LAGOS
2917;RECANTO FELIZ
2918;RECANTO PHRYNEA
2919;RECANTO QUARTO CENTENARIO
2920;RECANTO VERDE
2921;RECANTO VERDE SOL
2922;RECHAN
2923;RECIFE
2924;RECIFE ANTIGO
2925;RECREIO
2926;RECREIO DOS BANDEIRANTES
2927;RECREIO SAO JORGE
2928;REDENCAO
2929;REDUTO
2930;REGIAO DO LAGO
2931;REGIAO DOS LAGOS SOBRADINHO
2932;REMANESCENTE VI
2933;REMANSO CAMPINEIRO
2934;REMEDIOS
2935;RENASCENCA
2936;RENASCER
2937;RENASCER II
2938;RENEEVILLE
2939;REPRESA
2940;REPUBLICA
2941;RESIDENCIAL ACACIAS
2942;RESIDENCIAL AGUAS DO VALE
2943;RESIDENCIAL ALVORADA
2944;RESIDENCIAL AMERICA DO SUL
2945;RESIDENCIAL ANA CELIA
2946;RESIDENCIAL ANGELO ROSA
2947;RESIDENCIAL ARUANA
2948;RESIDENCIAL BELA VISTA
2949;RESIDENCIAL BOSQUE DOS IPES
2950;RESIDENCIAL D NAPO
2951;RESIDENCIAL DAS ESTRELAS
2952;RESIDENCIAL E COMERCIAL CIDADE JARDIM
2953;RESIDENCIAL FELICIDADE
2954;RESIDENCIAL MORRO DO SOL
2955;RESIDENCIAL OURO VERDE
2956;RESIDENCIAL P PORA I
2957;RESIDENCIAL PAIAGUAS
