id_logradouro;desc_logradouro
5993;RUA MIGUEL GLINKA
5994;RUA MIGUEL LEAO
5995;RUA MIGUEL LEMOS
5996;RUA MIGUEL PALMEIRA
5997;RUA MIGUEL PINTO CUNHA
5998;RUA MIGUEL SUFIT
5999;RUA MIGUEL VITORINO OLIVEIRA
6000;RUA MILTON ASSIS
6001;RUA MILTON DE OLIVEIRA PENIDO
6002;RUA MILTON JOSE ROBUSTI
6003;RUA MINAS DA PRATA
6004;RUA MINAS GERAIS
6005;RUA MINEIROS
6006;RUA MINERVINA ROSA
6007;RUA MINISTRO ABNER VASCONCELOS
6008;RUA MINISTRO GUIMARAES NATAL
6009;RUA MINISTRO JESUINO CARDOSO
6010;RUA MINISTRO MOREIRA DE ABREU
6011;RUA MINISTRO SALGADO FILHO
6012;RUA MINISTRO WALDEMAR FALCAO
6013;RUA MIQUELINA
6014;RUA MIRANDOPOLIS
6015;RUA MIRAPALHETE
6016;RUA MIRO VETORAZZO
6017;RUA MIRTES ROCHA
6018;RUA MISTER MOORE
6019;RUA MOACIR JARDIM
6020;RUA MOACIR SALLES D AVILA
6021;RUA MOACYR LAZZAROTTO DE OLIVEIRA
6022;RUA MOACYR RAZL
6023;RUA MODESTO CALDEIRA
6024;RUA MODESTO GOMES
6025;RUA MOGI MIRIM
6026;RUA MOGNO
6027;RUA MOISES DE CORENA
6028;RUA MONACO
6029;RUA MONDAI
6030;RUA MONGE JOAO MARIA
6031;RUA MONICA
6032;RUA MONNERAT
6033;RUA MONS AZARIAS SOBREIRA
6034;RUA MONS MANOEL FCO ROSA
6035;RUA MONSENHOR ADAUTO
6036;RUA MONSENHOR ANDRADE
6037;RUA MONSENHOR BEZERRA DE MENEZES
6038;RUA MONSENHOR DE ANDRADE
6039;RUA MONSENHOR GENTIL
6040;RUA MONSENHOR JOAO ALEXANDRE
6041;RUA MONSENHOR JOAO CRUZ
6042;RUA MONSENHOR JOAO FELIPO
6043;RUA MONSENHOR JOSE AUGUSTO
6044;RUA MONSENHOR SOARES
6045;RUA MONTE ALEGRE
6046;RUA MONTE CARMELO
6047;RUA MONTE DALVA
6048;RUA MONTE LIBANO
6049;RUA MONTE SIMPON
6050;RUA MONTE VERDE
6051;RUA MONTEIRO DE CASTRO
6052;RUA MONTEIRO DE SOUZA
6053;RUA MONTEIRO LOBATO
6054;RUA MONTEVIDEU
6055;RUA MORAIS E CASTRO
6056;RUA MOREIRA SALES
6057;RUA MORRO DO CHAPEU
6058;RUA MORRO STRASSMANN
6059;RUA MOSENHOR OTAVIO DE CASTRO
6060;RUA MOTA COELHO
6061;RUA MOURA LIMA
6062;RUA MOYSES TEIXEIRA HAUSEN
6063;RUA MOZART PINTO
6064;RUA MUANA
6065;RUA MUCURI
6066;RUA MUIRA
6067;RUA MULUNGU
6068;RUA MUNHOZ DA ROCHA
6069;RUA MUNICIPAL
6070;RUA MURIAE
6071;RUA MURUMBI
6072;RUA NACIME ELIAS
6073;RUA NACOES UNIDAS
6074;RUA NADIME ACKEL
6075;RUA NAIR DA SILVA RUFINO
6076;RUA NASCIMENTO SILVA
6077;RUA NATAL
6078;RUA NATALE PAZIN
6079;RUA NATALICIO Y CASTRO
6080;RUA NATALINO FABRINI
6081;RUA NATANAEL DE AMORIM VIEIRA
6082;RUA NATANAEL HONORATO
6083;RUA NAUTAS
6084;RUA NAUTICO CLUBE
6085;RUA NE ARISTARCO
6086;RUA NECO SOARES
6087;RUA NELSON ALVES DE OLIVEIRA
6088;RUA NELSON CAVAQUINHOS
6089;RUA NELSON GAMA DE OLIVEIRA
6090;RUA NELSON GOMES CARVALHO
6091;RUA NELSON TEIXEIRA DA SILVA
6092;RUA NEMESIO CALANDRINI
6093;RUA NENA DE ABREU
6094;RUA NENE
6095;RUA NEREU LIBERATO NUNES
6096;RUA NEREU RAMOS
6097;RUA NESTOR BRANDAO
6098;RUA NESTOR DE BARROS
6099;RUA NESTOR FOSCOLO
6100;RUA NESTOR H DA ROCHA
6101;RUA NETUNO
6102;RUA NEUSA
6103;RUA NEUZA BORGES CUNHA
6104;RUA NEWTON DA ROCHA
6105;RUA NEWTON PRADO
6106;RUA NHAMBU
6107;RUA NHU GUACU
6108;RUA NICACIO PINTO
6109;RUA NICARAGUA
6110;RUA NICE
6111;RUA NICOLAU ABBAGE
6112;RUA NICOLAU ANTUNES NETO
6113;RUA NICOLAU BLEY NETO
6114;RUA NICOLAU GACHET
6115;RUA NICOLAU JOSE LALUNA
6116;RUA NICOLAU SALUM
6117;RUA NIGERIA
6118;RUA NILA MARIA DA SILVA
6119;RUA NILO
6120;RUA NILO PECANHA
6121;RUA NINO MARSIAJ
6122;RUA NIQUEL
6123;RUA NOBERTO PENAFORT
6124;RUA NOEL ROSA
6125;RUA NORMA
6126;RUA NORONHA TORREZAO
6127;RUA NORTE
6128;RUA NOSSA S DOS NAVEGANTES
6129;RUA NOSSA SENHORA APARECIDA
6130;RUA NOSSA SENHORA DAS DORES
6131;RUA NOSSA SENHORA DAS GRACAS
6132;RUA NOSSA SENHORA DE FATIMA
6133;RUA NOSSA SR DAS GRACAS
6134;RUA NOSSA SRA CONCEICAO
6135;RUA NOVA
6136;RUA NOVA BRASILIA
6137;RUA NOVA DO ROSARIO
6138;RUA NOVA INDEPENDENCIA
6139;RUA NOVA VIDA
6140;RUA NOVA YORK
6141;RUA NOVE
6142;RUA NOVE DE JULHO
6143;RUA NOVIDADE
6144;RUA NOVO HORIZONTE
6145;RUA NSA SRA DA CONCEICAO
6146;RUA NUNES
6147;RUA O
6148;RUA O DE ALMEIDA
6149;RUA OCTACILIO BANDEIRA DA SILVA LOT PHOENIX
6150;RUA OCTACILIO MALHEIROS
6151;RUA OCTAVIO CASTAGNACCI
6152;RUA ODETE ARRAIS
6153;RUA ODETTE PACHECO
6154;RUA ODILO ANTONIO LINK
6155;RUA ODILON LEITE DE ANDRADE
6156;RUA ODILON SANTOS
6157;RUA ODORICO MENDES
6158;RUA OFION
6159;RUA OIAPOQUE
6160;RUA OITO
6161;RUA OITO DE DEZEMBRO
6162;RUA OITO DE MAIO
6163;RUA OLAVIO SERPA
6164;RUA OLAVO BARRETO VIANA
6165;RUA OLAVO BILAC
6166;RUA OLEGARIO FONSECA
6167;RUA OLEGARIO MACIEL
6168;RUA OLGA ARTACHO
6169;RUA OLGA ASSUNCAO
6170;RUA OLGA GENIOLI LEITE
6171;RUA OLGA HERMONT
6172;RUA OLIMPICA
6173;RUA OLIMPIO DINIZ
6174;RUA OLIMPIO R PIMENTEL
6175;RUA OLIMPIO SIMOES
6176;RUA OLIMPIO TEIXEIRA
6177;RUA OLINDA
6178;RUA OLINDO R DEBONI
6179;RUA OLINDO VERONEZ
6180;RUA OLIVALDO VILA NOVA
6181;RUA OLIVEIRA LIMA
6182;RUA OLIVEIRA MARQUES
6183;RUA OLIVEIRA SOBRINHO
6184;RUA ONZE
6185;RUA ONZE DE FEVEREIRO
6186;RUA OPHELIS DE ALMEIDA FRANCOSO
6187;RUA ORALIO VILARTA
6188;RUA ORATRAVE
6189;RUA ORDENACOES FILIPINAS
6190;RUA ORESTES BALARINI
6191;RUA ORIENTE
6192;RUA ORIGENES FRANCO SIMOES
6193;RUA ORION LOT MOINHOS DE VENTO
6194;RUA ORLANDINO FORMIGAL
6195;RUA ORLANDO BUGARIM
6196;RUA ORLANDO DE PIETRO
6197;RUA ORLANDO SILVA
6198;RUA OROBO
6199;RUA ORQUIDEA
6200;RUA ORVILE DERBY DUTRA
6201;RUA OS DEZOITO DO FORTE
6202;RUA OSCAR BESSA
6203;RUA OSCAR BEZERRA
6204;RUA OSCAR CAROSO
6205;RUA OSCAR GALVAO
6206;RUA OSCAR JOSE DE FRANCA
6207;RUA OSCAR SCHNEIDER
6208;RUA OSCAR TOMPSON
6209;RUA OSMAR ANTONIO DA SILVA
6210;RUA OSMIDIO DE OLIVEIRA
6211;RUA OSORIO DAMAS DE OLIVIEIRA
6212;RUA OSORIO RIBAS DE PAULA
6213;RUA OSVALDO ALVES
6214;RUA OSVALDO ARANHA
6215;RUA OSVALDO COSTA E SILVA
6216;RUA OSVALDO CRUZ
6217;RUA OSVALDO PIMENTA
6218;RUA OSWALDO CRUZ
6219;RUA OSWALDO MACHADO
6220;RUA OSWALDO SCHAEFFER
6221;RUA OTACILIO CAMARA
6222;RUA OTACILIO DE SOUZA
6223;RUA OTACILIO LIRA CABRAL
6224;RUA OTACILIO MARTINHO RIBEIRO
6225;RUA OTACILIO NEGRAO DE LIMA
6226;RUA OTAVIANO PEREIRA DOS SANTOS
6227;RUA OTAVIO ALVES DUNDAS
6228;RUA OTAVIO DIAS FERRAZ
6229;RUA OTAVIO DUTRA
6230;RUA OTAVIO JOB
6231;RUA OTAVIO MANGABEIRA
6232;RUA OTHELO ROSA
6233;RUA OTILIA
6234;RUA OTONIEL REIS BORGES
6235;RUA OTTO HERBST
6236;RUA OTTO NASS
6237;RUA OTTO PFUETZENREUTER
6238;RUA OTTOKAR DOERFFEL
6239;RUA OURIQUE
6240;RUA OURO PRETO
6241;RUA OURO PRETO DO OESTE
6242;RUA OUTONO
6243;RUA OVIDIO GREG DE JESUS
6244;RUA OVIDIO MELLO
6245;RUA OZARIA JUNQUEIRA
6246;RUA OZIAS DE OLIVEIRA DIAS
6247;RUA OZORIO MONTEIRO
6248;RUA OZY MENDONCA DE LIMA
6249;RUA P
6250;RUA P 025
6251;RUA PACATUBA
6252;RUA PADRE A SAPORITTI
6253;RUA PADRE ADOLFO
6254;RUA PADRE ALFREDO KOBAL
6255;RUA PADRE ALFREDO NESI
6256;RUA PADRE ANCHIETA
6257;RUA PADRE ANTONIO
6258;RUA PADRE ANTONIO DIAS
6259;RUA PADRE ANTONIO LOCK
6260;RUA PADRE BARTOLOMEU
6261;RUA PADRE BENTO PACHECO
6262;RUA PADRE CAMILO TORREND
6263;RUA PADRE CARAPUCEIRO
6264;RUA PADRE CESAR BANO
6265;RUA PADRE CHAGAS
6266;RUA PADRE CICERO
6267;RUA PADRE CICERO REVOREDO
6268;RUA PADRE CONEGO IDELFONSO FERREIRA
6269;RUA PADRE CRISTIANO COELHO
6270;RUA PADRE DARCI
6271;RUA PADRE EUSTAQUIO
6272;RUA PADRE FERRO
6273;RUA PADRE FRANCISCO CHYLAZEK
6274;RUA PADRE GERMANO
6275;RUA PADRE GERONIMO BOTELHO
6276;RUA PADRE GERONIMO F PEREIRA
6277;RUA PADRE GREGORIO
6278;RUA PADRE GUILHERME POMPEU
6279;RUA PADRE JESUINO
6280;RUA PADRE JOAO
6281;RUA PADRE JOAO ORLANDO DA CRUZ
6282;RUA PADRE JOAO P DO AMARAL
6283;RUA PADRE JOSE
6284;RUA PADRE JOSE APARECIDO CHIO
6285;RUA PADRE JULIO MARIA
6286;RUA PADRE LAFAIETE
6287;RUA PADRE LEMOS
6288;RUA PADRE LEONARDO NUNES
6289;RUA PADRE LIMA
6290;RUA PADRE LUZ MATOS
6291;RUA PADRE MAC KARTAN
6292;RUA PADRE MANOEL RCOSTA
6293;RUA PADRE MARCELO
6294;RUA PADRE MARIA DAS DORES
6295;RUA PADRE MARINHO
6296;RUA PADRE MAURO FARIA
6297;RUA PADRE MONTE
6298;RUA PADRE NILDO DO AMARAL JUNIOR
6299;RUA PADRE PAULO TOLEDO LEITE
6300;RUA PADRE PEDRO
6301;RUA PADRE PEDRO DOMINGUES
6302;RUA PADRE PEDRO PICCOL
6303;RUA PADRE PERDIGAO SAMPAIO
6304;RUA PADRE PIRES
6305;RUA PADRE RAFAEL
6306;RUA PADRE RAPOSO
6307;RUA PADRE REUS
6308;RUA PADRE RICARDO SILVESTRE
6309;RUA PADRE RODRIGUES FERNANDES
6310;RUA PADRE RUA FRANCISCO MANOEL DE LIMA CAMARGO
6311;RUA PADRE SILVESTRE
6312;RUA PADRE THIAGO EUSSEN
6313;RUA PADRE TIAGO ALBERIONE
6314;RUA PADRE VIEIRA
6315;RUA PAES LEME
6316;RUA PAISSANDU
6317;RUA PAJUCARA
6318;RUA PALMITA PEXE BOVO
6319;RUA PAMPLONA
6320;RUA PANDIA CALOGERAS
6321;RUA PAPAGAIO
6322;RUA PAPOULA AZUL
6323;RUA PARA
6324;RUA PARA DE MINAS
6325;RUA PARACATU
6326;RUA PARAENSE
6327;RUA PARAGUACU
6328;RUA PARAGUAI
6329;RUA PARAIBA
6330;RUA PARANA
6331;RUA PARANAIBA
6332;RUA PARANGABA
6333;RUA PARAUNA
6334;RUA PARDAL
6335;RUA PARICATUBA
6336;RUA PARINTINS
6337;RUA PARQUE VILA VELHA I
6338;RUA PASCAL
6339;RUA PASCHOAL RANIERI MAZZILI
6340;RUA PASCOAL DA RIBEIRA
6341;RUA PASQUAL VALVA
6342;RUA PASSA TEMPO
6343;RUA PASSO FUNDO
6344;RUA PASSOS OURIQUE
6345;RUA PASTOR CARLOS FRANK
6346;RUA PASTOR FRITZ BUHLER
6347;RUA PASTOR MANOEL VIRGINIO DE SOUZA
6348;RUA PASTOR RODRIGUES SANTANA
6349;RUA PATATIVA
6350;RUA PATROCINIO DO SAPUCAI
6351;RUA PAU BRASIL
6352;RUA PAULA BATISTA
6353;RUA PAULA FRASSINETTI
6354;RUA PAULINO GUERRA
6355;RUA PAULINO VITAL DE MORAIS
6356;RUA PAULISTA
6357;RUA PAULITA
6358;RUA PAULO BUENO WOLF
6359;RUA PAULO CABRAL MORAES
6360;RUA PAULO CAMPOS MENDES
6361;RUA PAULO DE AVELAR
6362;RUA PAULO DONIZETE MARTINS
6363;RUA PAULO GONCALVES REZENDE
6364;RUA PAULO LOPES LEAO
6365;RUA PAULO MENEZELLO
6366;RUA PAULO MOREIRA
6367;RUA PAULO NUNES VIANA
6368;RUA PAULO OLIVEIRA
6369;RUA PAULO PEREIRA ROCHA
6370;RUA PAULO SERGIO
6371;RUA PAULO SERGIO RIGHETTI
6372;RUA PAULO SETUBAL
6373;RUA PAULO TELES
6374;RUA PAULO VI
6375;RUA PC ALEXANDRITA
6376;RUA PC RUA LUIZA ROSA BECHELLI
6377;RUA PC RUA PRESIDENTE JUSCELINO
6378;RUA PC RUA PROFESSOR CAETANO AMORIM
6379;RUA PECANHA
6380;RUA PEDRA BRANCA
6381;RUA PEDRA DO BAU
6382;RUA PEDRALIA
6383;RUA PEDRO ALVARES CABRAL
6384;RUA PEDRO ALVES PEGO
6385;RUA PEDRO AMARAL
6386;RUA PEDRO AMERICO
6387;RUA PEDRO ARAUJO LIMA
6388;RUA PEDRO BATISTA MENEZES
6389;RUA PEDRO BERDU DIAS
6390;RUA PEDRO BORGES
6391;RUA PEDRO BUSATO
6392;RUA PEDRO CARRASCO MONTALBAN
6393;RUA PEDRO CELESTINO
6394;RUA PEDRO CELESTINO VARELA
6395;RUA PEDRO CESARIO
6396;RUA PEDRO CICILIO OCCIUZZI
6397;RUA PEDRO COSTA
6398;RUA PEDRO DA COSTA COLACO
6399;RUA PEDRO DA COSTA FALEIRO
6400;RUA PEDRO DAL TOE
6401;RUA PEDRO DE GASPERI
6402;RUA PEDRO DE TOLEDO
6403;RUA PEDRO ERNESTO
6404;RUA PEDRO ESCOBAR
6405;RUA PEDRO FELIPE
6406;RUA PEDRO FERREIRA DE ASSIS
6407;RUA PEDRO GALES
6408;RUA PEDRO GAMA
6409;RUA PEDRO GOMES
6410;RUA PEDRO GOMES ESCOBAR
6411;RUA PEDRO GRASSI
6412;RUA PEDRO II NORTE
6413;RUA PEDRO JOSE DE CARVALHO
6414;RUA PEDRO JOSE FILHO
6415;RUA PEDRO JOSE LORENZINI
6416;RUA PEDRO JOSE SENGER
6417;RUA PEDRO LADISLAU
6418;RUA PEDRO LINS BARRETO
6419;RUA PEDRO LUDOVICO TEIXEIRA
6420;RUA PEDRO MARINHO
6421;RUA PEDRO MIRANDA DE CAMPOS
6422;RUA PEDRO MOLINI
6423;RUA PEDRO NOEL
6424;RUA PEDRO NOLASCO
6425;RUA PEDRO PETRICEVIC
6426;RUA PEDRO ROCHA
6427;RUA PEDRO RODRIGUES DA COSTA
6428;RUA PEDRO SIMAO ZOGBI
6429;RUA PEDRO SURREAUX
6430;RUA PEDRO TATIMOTO
6431;RUA PEDRO VALERIO
6432;RUA PEDRO ZANGRANDE
6433;RUA PEDRO ZORZETTO
6434;RUA PELOTAS
6435;RUA PEQUIRI
6436;RUA PERA MARMELO
6437;RUA PERDIZ
6438;RUA PEREIRA DE ALMEIDA
6439;RUA PERGENTINO MAIA
6440;RUA PERI
6441;RUA PERIMETRAL
6442;RUA PERNAMBUCO
6443;RUA PERNANBUCO
6444;RUA PEROLINA ARAUJO
6445;RUA PERSIA
6446;RUA PERSONA
6447;RUA PERU
6448;RUA PESSONE
6449;RUA PETROPOLIS
6450;RUA PIATA
6451;RUA PIAUI
6452;RUA PIMENTA DE PADUA
6453;RUA PINDARE
6454;RUA PINDUCA SOARES
6455;RUA PINHEIRO AZUL
6456;RUA PINHEIRO MACHADO
6457;RUA PINHEIROS
6458;RUA PINTAGOL
6459;RUA PINTO ALVES
6460;RUA PINTO RIBEIRO
6461;RUA PIO
6462;RUA PIO AFONSO CHAVES
6463;RUA PIO CANTARIO DE MEDEIROS
6464;RUA PIONEIRO MARIO BURALLI
6465;RUA PIONEIRO PORPHIRIO DE MORAES
6466;RUA PIOXII
6467;RUA PIRACICABA
6468;RUA PIRACUNUNGA
6469;RUA PIRASSUNUNGA
6470;RUA PIRATININGA
6471;RUA PIRES DA MOTA
6472;RUA PISANELLO
6473;RUA PITEIRAS
6474;RUA PIUNA
6475;RUA PLACIDO DE CASTRO
6476;RUA PLANALTO DO PICI
6477;RUA PLANALTO ZE GOMES
6478;RUA PLATINA
6479;RUA POLICENAS MASCARENHAS
6480;RUA POLIDORO BITTENCOURT
6481;RUA POMBAL
6482;RUA POMBAS
6483;RUA POMPILHO GUIMARAES
6484;RUA PONCALINO CARDOSO DA SILVA
6485;RUA PONTA GROSSA
6486;RUA PONTA PORA
6487;RUA PONTAO
6488;RUA PONTE NOVA
6489;RUA PORFIRIO BELMONTE
6490;RUA PORTAL BEIRA RIO
6491;RUA PORTAL DA FERRADURA
6492;RUA PORTAO DA PIEDADE
6493;RUA PORTO ALEGRE
6494;RUA PORTO DAS FLORES
6495;RUA PORTO VELHO
6496;RUA PORTUGAL
6497;RUA PRATA
6498;RUA PREFEITO ANTONIO SILVA
6499;RUA PREFEITO ANTONIO SOUSA
6500;RUA PREFEITO DR ENIO SOLIANI
6501;RUA PREFEITO INACIO CLAUDINO
6502;RUA PREFEITO JOSE CARLOS LACERDA
6503;RUA PREFEITO JOSE EMILIO
6504;RUA PREFEITO JOSE SANTANA TRIGUEIRO
6505;RUA PREFEITO JOSE SOARES
6506;RUA PREFEITO JOSE VICENTE MARINHO
6507;RUA PREFEITO JOSE VIEIRA
6508;RUA PREFEITO MANOEL EVALDO MULLER
6509;RUA PREFEITO MIRANDA SOBRINHO
6510;RUA PREFEITO OCATAVIO U SIMON
6511;RUA PREFEITO OSCAR FERREIRA PRADO
6512;RUA PRESIDENTE BERNARDES
6513;RUA PRESIDENTE CAMPOS SALLES
6514;RUA PRESIDENTE CARLOS CAVALCANTI
6515;RUA PRESIDENTE CASTELO BRANCO
6516;RUA PRESIDENTE COSTA E SILVA
6517;RUA PRESIDENTE GASPAR DUTRA
6518;RUA PRESIDENTE GETULIO VARGAS
6519;RUA PRESIDENTE JOAO PESSOA
6520;RUA PRESIDENTE JOHN KENNEDY
6521;RUA PRESIDENTE JOSE LINHARES
6522;RUA PRESIDENTE JUSCELINO KUBSTCHEK
6523;RUA PRESIDENTE KENNEDY
6524;RUA PRESIDENTE LINCOLN
6525;RUA PRESIDENTE LUCENA
6526;RUA PRESIDENTE MEDICI
6527;RUA PRESIDENTE NEREU RAMOS
6528;RUA PRESIDENTE PRUDENTE
6529;RUA PRESIDENTE VARGAS
6530;RUA PRIMAVERA
6531;RUA PRIMEIRA
6532;RUA PRIMEIRO DE MAIO
6533;RUA PRIMEIRO DE MARCO
6534;RUA PRIMITIVO BARBUDA
6535;RUA PRIMO SOARES NETO
6536;RUA PRINC DAS ASTURIAS
6537;RUA PRINCESA FRANCISCA CAROLINA
6538;RUA PRINCESA ISABEL
6539;RUA PRINCESA MARIA AMELIA
6540;RUA PRINCIPAL
6541;RUA PROCOPIO FERREIRA
6542;RUA PROFA ANA ZARRUDA
6543;RUA PROFAZARIAS RIBEIRO
6544;RUA PROFESSOR ALMEIDA COUSIN
6545;RUA PROFESSOR ALVARO RODRIGUES
6546;RUA PROFESSOR ANACLETO
6547;RUA PROFESSOR ANTONIO AMARO
6548;RUA PROFESSOR ANTONIO OLEGARIO CARO
6549;RUA PROFESSOR ARTUR RAMOS
6550;RUA PROFESSOR AUGUSTO GRACO DOS SANTOS
6551;RUA PROFESSOR BATISTA DE BRITO
6552;RUA PROFESSOR DARCY ARAUJO
6553;RUA PROFESSOR DARIO VELOSO
6554;RUA PROFESSOR DOUTOR SANDOVAL RIBEIRO RIBAS
6555;RUA PROFESSOR DOUTOR SERGIO MANOEL MORETTI VIEIRA
6556;RUA PROFESSOR EDGAR DE MORAES
6557;RUA PROFESSOR ERNESTINA RIBEIRO
6558;RUA PROFESSOR FELICIANO GALDINO
6559;RUA PROFESSOR FILADELFO AZEVEDO
6560;RUA PROFESSOR FLAVIANO DE MELO
6561;RUA PROFESSOR FRANCISCO PEREIRA DA SILVA
6562;RUA PROFESSOR FRONTINO GUIMARAES
6563;RUA PROFESSOR GERALDO MALTA
6564;RUA PROFESSOR GILCEU MACHADO
6565;RUA PROFESSOR GLAUCO LOBO
6566;RUA PROFESSOR HELIO DA SILVA
6567;RUA PROFESSOR HELION POVOA
6568;RUA PROFESSOR HENRIAQUE PLECAT
6569;RUA PROFESSOR HENRIQUE FIRMEZA
6570;RUA PROFESSOR JOAO SOARES BARCELOS
6571;RUA PROFESSOR JOAO VIANA
6572;RUA PROFESSOR JORGE CARVALHO DE MORAES
6573;RUA PROFESSOR JOSE HORACIO MEIRELLES TEIXEIRA
6574;RUA PROFESSOR JOSE VIEIRA DE MENDONCA
6575;RUA PROFESSOR LAUMAR SANTOS
6576;RUA PROFESSOR LUIZ ROSA
6577;RUA PROFESSOR MANUEL FERREIRA
6578;RUA PROFESSOR MARCOS CARDOSO FILHO
6579;RUA PROFESSOR NEY MARQUES
6580;RUA PROFESSOR ODILIO FILHO
6581;RUA PROFESSOR PAULO D ASSUMPCAO
6582;RUA PROFESSOR PAULO LOPES
6583;RUA PROFESSOR PEDREIRA DE FREITAS
6584;RUA PROFESSOR PIRES GAYOSO
6585;RUA PROFESSOR RIZZO
6586;RUA PROFESSOR SA NUNES
6587;RUA PROFESSOR SANTANA MARQUES
6588;RUA PROFESSOR SILA RIBEIRO
6589;RUA PROFESSOR SUD MENUCCI
6590;RUA PROFESSOR ULISSES VIEIRA
6591;RUA PROFESSOR VIRGILIO PEREIRA DA SILVA
6592;RUA PROFESSOR WAGNER
6593;RUA PROFESSOR WALTER CARRETERO
6594;RUA PROFESSORA ALAYDE TOLEDO GARLIPP
6595;RUA PROFESSORA ANA DE OLIVEIRA VIANA
6596;RUA PROFESSORA ARACY CAIXETA BARBOSA
6597;RUA PROFESSORA CREMILDE DE OLIVEIRA
6598;RUA PROFESSORA EDMEE NEAL ALGOUVER
6599;RUA PROFESSORA ELVIRA LEFEVRE DE SALLES NEMER
6600;RUA PROFESSORA ENOE SCHUTEL
6601;RUA PROFESSORA ERNESTINA LOUREIRO DE MIRANDA
6602;RUA PROFESSORA GABRIELA VARELA
6603;RUA PROFESSORA LOURDES MOURAO
6604;RUA PROFESSORA MAURA ABAURRE
6605;RUA PROFESSORA ODETE DA SILVEIRA
6606;RUA PROFMARIA FLORA PAUSEWANG
6607;RUA PROJETADA
6608;RUA PROJETADA II
6609;RUA PROMISSAO
6610;RUA PROMOTOR GABRIEL PEREZ
6611;RUA PRSA MARIA PIA
6612;RUA PRUDENTE DE MORAES
6613;RUA PRUDENTE DE MORAIS
6614;RUA PURUS
6615;RUA QUARENTA E NOVE
6616;RUA QUATA
6617;RUA QUATORZE
6618;RUA QUATORZE DE JULHO
6619;RUA QUATRO
6620;RUA QUATRO NRO
6621;RUA QUATROCENTOS E SETENTA E SETE NUCLEO IVO FERRONAT
6622;RUA QUEZON
6623;RUA QUIMICO DO MANDU
6624;RUA QUINCAS VIEIRA
6625;RUA QUINHENTOS E DEZ
6626;RUA QUINTA DA MAGNOLIA
6627;RUA QUINTA DO SOL
6628;RUA QUINTILIANO FERNANDES VIVEIROS
6629;RUA QUINTINO BOCAIUVA
6630;RUA QUINTINO MOREIRA
6631;RUA QUINZE
6632;RUA QUINZE DE AGOSTO
6633;RUA QUINZE DE JANEIRO
6634;RUA QUINZE DE NOVEMBRO
6635;RUA QUIRINO BIANCHI
6636;RUA QUIRINOPOLIS
6637;RUA QUIRUA
6638;RUA QUISSAMA
6639;RUA RABELO DE FREITAS
6640;RUA RABELO MENDES
6641;RUA RACHEL VITALINO DE BRITO
6642;RUA RACHID HANDERE
6643;RUA RADIALISTA M SOBRINHO
6644;RUA RAFAEL CORREA SAMPAIO
6645;RUA RAFAEL DE OLIVEIRA
6646;RUA RAFAEL IORIO
6647;RUA RAFAEL RUI
6648;RUA RAGUNA CABRAL
6649;RUA RAIMUNDO ALVES CAVALCANTE
6650;RUA RAIMUNDO ALVES DA SILVA
6651;RUA RAIMUNDO CHAVES
6652;RUA RAIMUNDO COSTA
6653;RUA RAIMUNDO DA CRUZ LIMA
6654;RUA RAIMUNDO HENRIQUE DE ARAUJO
6655;RUA RAIMUNDO NONATO
6656;RUA RAIMUNDO TEOFILO DE CASTRO
6657;RUA RAINHA ELIZABETH
6658;RUA RAMIRO BARCELOS
6659;RUA RANGHETTI
6660;RUA RAPOSO DA FONSECA
6661;RUA RAUL CABRAL
6662;RUA RAUL DE SOUZA CAMPOS
6663;RUA RAUL NABU
6664;RUA RAUL PEIXOTO
6665;RUA RAUL POMPEIA
6666;RUA RAUL SOARES
6667;RUA RAUL VEIGA
6668;RUA RAUL VIEIRA DE CARVALHO
6669;RUA REAL
6670;RUA REBOUCAS
6671;RUA RECIFE
6672;RUA REDELVIM ANDRADE
6673;RUA REDENCAO
6674;RUA REDUZINA RIBEIRO
6675;RUA REGENTE FEIJO
6676;RUA REGINA DE LURDES NUNES
6677;RUA REINOLDO SHAFFER
6678;RUA REMULO ZOPPI
6679;RUA RENATO ANDRADE
6680;RUA RENATO ARGOLO DE JESUS
6681;RUA RENATO BRAGA
6682;RUA RENATO KATSUYA SATO
6683;RUA RENATO MENARIN
6684;RUA RENE BOSCHETTI
6685;RUA RENERIO VIEIRA DA COSTA
6686;RUA REPUBLICA
6687;RUA REPUBLICA DO PERU
6688;RUA REPUBLICA DO PIRATINI
6689;RUA RF 001
6690;RUA RIACHAO JACUIPE
6691;RUA RIACHUELO
6692;RUA RIBEIRAO
6693;RUA RIBEIRAO PRETO
6694;RUA RIBEIRAOZINHO 1MLJD
6695;RUA RIBEIRO DE ANDRADE
6696;RUA RIBEIRO DE BARROS
6697;RUA RIBEIRO PRETO
6698;RUA RIBEIROPOLIS
6699;RUA RICARDO BORGES
6700;RUA RICARDO DOS SANTOS
6701;RUA RICARDO EMILIO MICHEL
6702;RUA RICARDO GAVENSKI
6703;RUA RICARDO PONTE
6704;RUA RICARTE NORMAND
6705;RUA RICHARD LICKFELD
6706;RUA RINZO GUINOZA
6707;RUA RIO AMAZONAS
6708;RUA RIO BRANCO
6709;RUA RIO CAMISAS
6710;RUA RIO CAPIBERIBE
6711;RUA RIO CLARO
6712;RUA RIO DE JANEIRO
6713;RUA RIO DO CEDRO
6714;RUA RIO DOS BOIS
6715;RUA RIO ELBA
6716;RUA RIO GRANDE
